     1.00000000100000013825E-001      9.75145723085231207227E-0708
     2.00000000100000019376E-001      2.70282262012096901910E-1593
     3.00000000100000052683E-001      9.36141074494495925702E-3421
     4.00000000100000030478E-001      5.30675799795995719604E-2678
     5.00000000100000008274E-001      9.49801922392151740361E-2024
     6.00000000100000097092E-001      1.14327938644751943929E-1512
     7.00000000100000074887E-001      6.54858948138428823348E-1105
     8.00000000100000052683E-001      3.01612151388799131189E-0834
     9.00000000100000030478E-001      9.38133308105811999012E-0641
     1.00000000010000000827E+000      1.21766821285553576070E-0552
     1.10000000010000009709E+000      6.36562413401263994850E-0440
     1.20000000010000018591E+000      2.58534902066887477028E-0357
     1.30000000010000005268E+000      1.17585515851797690469E-0294
     1.40000000010000014150E+000      3.18179271417823634716E-0246
     1.50000000010000000827E+000      4.11405958718561184340E-0208
     1.60000000010000009709E+000      1.95210364155607256492E-0176
     1.70000000010000018591E+000      6.82146738845871257654E-0151
     1.80000000010000005268E+000      5.10568426442052698920E-0130
     1.90000000010000014150E+000      8.62418219112664915408E-0113
     2.00000000010000000827E+000      2.11098592464876175119E-0098
     2.10000000010000009709E+000      5.38579898968982083055E-0086
     2.20000000010000018591E+000      1.71320204313720069963E-0075
     2.30000000010000027473E+000      1.55836307326752943196E-0066
     2.40000000010000036355E+000      7.73192821316484843177E-0059
     2.50000000010000000827E+000      3.47744811330953217093E-0052
     2.60000000010000009709E+000      1.21243196651377752346E-0190
     2.70000000010000018591E+000      1.47128152763025156198E-0242
     2.80000000010000027473E+000      5.74356949678376348171E-0221
     2.90000000010000036355E+000      1.99470692783081685603E-0232
     3.00000000010000000827E+000      1.34784287352328971500E-0213
     3.10000000010000009709E+000      9.96406004527673942866E-0196
     3.20000000010000018591E+000      8.70035376296640396645E-0180
     3.30000000010000027473E+000      1.62884712496291733136E-0165
     3.40000000010000036355E+000      1.07954525816811285216E-0152
     3.50000000010000000827E+000      3.86973062102768572718E-0141
     3.60000000010000009709E+000      1.07533283288703068470E-0130
     3.70000000010000018591E+000      3.14954779692471687136E-0121
     3.80000000010000027473E+000      1.26520276262085235999E-0112
     3.90000000010000036355E+000      8.74414435192283764671E-0105
     4.00000000010000000827E+000      1.26558903335663671271E-0097
     4.10000000010000054118E+000      6.33224090215183220775E-0091
     4.20000000010000018591E+000      8.68972627059520566659E-0085
     4.30000000009999983064E+000      3.74603800210373832591E-0079
     4.40000000010000036355E+000      5.71253804274106107833E-0074
     4.50000000010000000827E+000      3.42017312254094606804E-0069
     4.60000000010000054118E+000      8.81223667883444206530E-0065
     4.70000000010000018591E+000      1.05957827914115539084E-0060
     4.80000000010000071882E+000      6.38766228931293081286E-0057
     4.90000000010000036355E+000      2.05761438037750990175E-0053
     5.00000000010000000827E+000      3.74949052828451567574E-0050
     5.10000000010000054118E+000      4.67036348020691275880E-0047
     5.20000000010000018591E+000      3.56120427045075431545E-0044
     5.30000000010000071882E+000      1.92837988128553608302E-0041
     5.40000000010000036355E+000      5.60181344580922526063E-0039
     5.50000000010000000827E+000      1.24318875294480899758E-0036
     5.60000000010000054118E+000      1.95078362392081217790E-0034
     5.70000000010000018591E+000      2.22558892404063866307E-0032
     5.80000000010000071882E+000      1.89627927752972476900E-0030
     5.90000000010000036355E+000      1.23321776424095753161E-0028
     6.00000000010000000827E+000      2.55910256519349954786E-0026
     6.10000000010000054118E+000      2.66133746140111724546E-0025
     6.20000000010000018591E+000      9.09829728426199131260E-0024
     6.30000000010000071882E+000      2.54039299612046355640E-0022
     6.40000000010000036355E+000      5.86119908913430871794E-0021
     6.50000000010000000827E+000      1.13589514401115070202E-0019
     6.60000000010000054118E+000      2.05136088509051088877E-0018
     6.70000000010000018591E+000      6.96318931324377005817E-0017
     6.80000000010000071882E+000      3.81040817358919280999E-0016
     6.90000000010000036355E+000      3.49408290440481704673E-0015
     7.00000000010000000827E+000      3.32025443722461297525E-0014
     7.10000000010000054118E+000      4.52780019683713436892E-0013
     7.20000000010000018591E+000      1.44267930332934225633E-0012
     7.30000000010000071882E+000      5.88318965750139906465E-0012
     7.40000000010000036355E+000      3.70480577046305509160E-0011
     7.50000000010000000827E+000      2.16014270817239491311E-0010
     7.60000000010000054118E+000      1.13230544517944806027E-0009
     7.70000000010000018591E+000      7.42850609788298100263E-0009
     7.80000000010000071882E+000      2.53310826974222945994E-0008
     7.90000000010000036355E+000      8.89399806020687318183E-0008
     8.00000000010000000827E+000      3.22927606275573413012E-0007
     8.10000000009999965300E+000      1.25030019159694417532E-0006
     8.20000000010000107409E+000      4.32848439287376535562E-0006
     8.30000000010000071882E+000      1.43816615612748308184E-0005
     8.40000000010000036355E+000      4.12104528684433994945E-0005
     8.50000000010000000827E+000      1.26509992372511675699E-0004
     8.60000000009999965300E+000      3.70315075543932665570E-0004
     8.70000000010000107409E+000      1.03623034339531782714E-0003
     8.80000000010000071882E+000      2.77854263455126688501E-0003
     8.90000000010000036355E+000      7.15525000956343353177E-0003
     9.00000000010000000827E+000      1.77332874705650433551E-0002
     9.10000000009999965300E+000      4.23802160996406156954E-0002
     9.20000000010000107409E+000      9.78467789347297761909E-0002
     9.30000000010000071882E+000      2.18620225259821798196E-0001
     9.40000000010000036355E+000      4.73478266289156935617E-0001
     9.50000000010000000827E+000      9.95494420224706000086E-0001
     9.60000000010000142936E+000      2.03484104309501727910E+0000
     9.70000000010000107409E+000      4.04913442561656305597E+0000
     9.80000000010000071882E+000      7.85392931810916928056E+0000
     9.90000000010000036355E+000      1.48670942003339636699E+0001
     1.00000000001000000083E+001      2.75131077483227057078E+0001
     1.01000000001000014294E+001      5.02677296089469484500E+0001
     1.02000000001000010741E+001      8.98660717848815440934E+0001
     1.03000000001000007188E+001      1.57357388168305303320E+0002
     1.04000000001000003635E+001      2.70126920254809658422E+0002
     1.05000000001000000083E+001      4.55009382915575469514E+0002
     1.06000000001000014294E+001      7.52673048571707754596E+0002
     1.07000000001000010741E+001      1.22368136686924642885E+0003
     1.08000000001000007188E+001      1.95672874163274741609E+0003
     1.09000000001000003635E+001      3.07964413940847146990E+0003
     1.10000000001000000083E+001      4.77385781388012056771E+0003
     1.11000000001000014294E+001      7.29312889451002546010E+0003
     1.12000000001000010741E+001      1.09874303816159168854E+0004
     1.13000000001000007188E+001      1.63329780093450313061E+0004
     1.14000000001000003635E+001      2.39694648039837212088E+0004
     1.15000000001000000083E+001      3.47456180864276816609E+0004
